"doi","article_id","title","year","license","pdf_file","xml_file","pdf_exists","xml_exists","in_rds","grobid_version","conversion_date"
"10.1093/scan/nsz080","scannsz080","The impact of threat of shock-induced anxiety on the neural substrates of memory encoding and retrieval",2019,"cc-by","pdf/scan.scannsz080.pdf","xml/scan.scannsz080.xml",FALSE,FALSE,FALSE,"0.9","2026-06-21"
"10.1093/scan/nsaa001","scannsaa001","Monitoring in emotion regulation: behavioral decisions and neural consequences",2019,"cc-by","pdf/scan.scannsaa001.pdf","xml/scan.scannsaa001.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz091","scannsz091","Neurobiological changes during the peripartum period: implications for health and behavior",2019,NA,"pdf/scan.scannsz091.pdf","xml/scan.scannsz091.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz012","scannsz012","When do we fall in neural synchrony with others?",2019,"cc-by-nc-nd","pdf/scan.scannsz012.pdf","xml/scan.scannsz012.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz088","scannsz088","Distinct cerebellar regions for body motion discrimination",2019,"cc-by","pdf/scan.scannsz088.pdf","xml/scan.scannsz088.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz094","scannsz094","Higher Social Rejection Sensitivity in Opioid-Dependent Patients Is Related to Smaller Insula Gray Matter Volume: A Voxel-Based Morphometric Study",2019,NA,"pdf/scan.scannsz094.pdf","xml/scan.scannsz094.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsy117","scannsy117","The neural development of prosocial behavior from childhood to adolescence",2019,NA,"pdf/scan.scannsy117.pdf","xml/scan.scannsy117.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz087","scannsz087","Role of the right anterior insular cortex in joint attention-related identification with a partner",2019,NA,"pdf/scan.scannsz087.pdf","xml/scan.scannsz087.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa010","scannsaa010","Increased BNST reactivity to affective images is associated with greater α-amylase response to social stress",2019,NA,"pdf/scan.scannsaa010.pdf","xml/scan.scannsaa010.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz101","scannsz101","Frontal alpha asymmetry in alcohol-related intimate partner violence",2019,NA,"pdf/scan.scannsz101.pdf","xml/scan.scannsz101.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa013","scannsaa013","Neural activity in human ventromedial prefrontal cortex reflecting the intention to save reward",2019,"cc-by","pdf/scan.scannsaa013.pdf","xml/scan.scannsaa013.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz060","scannsz060","The 5-HTTLPR polymorphism impacts moral permissibility of impersonal harmful behaviors",2019,NA,"pdf/scan.scannsz060.pdf","xml/scan.scannsz060.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz097","scannsz097","Decoding fairness motivations from multivariate brain activity patterns",2019,"cc-by","pdf/scan.scannsz097.pdf","xml/scan.scannsz097.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz074","scannsz074","Cerebellar contribution to emotional body language perception: a TMS study",2019,"cc-by","pdf/scan.scannsz074.pdf","xml/scan.scannsz074.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz099","scannsz099","A Guide to Representational Similarity Analysis for Social Neuroscience",2019,"cc-by-nc","pdf/scan.scannsz099.pdf","xml/scan.scannsz099.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz011","scannsz011","Linking personality and brain anatomy: a structural MRI approach to Reinforcement Sensitivity Theory",2019,NA,"pdf/scan.scannsz011.pdf","xml/scan.scannsz011.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz076","scannsz076","The neural basis of shared preference learning",2019,"cc-by","pdf/scan.scannsz076.pdf","xml/scan.scannsz076.xml",FALSE,FALSE,FALSE,"0.9","2026-06-21"
"10.1093/scan/nsz016","scannsz016","Moral identity relates to the neural processing of third-party moral behavior",2019,"cc-by-nc-nd","pdf/scan.scannsz016.pdf","xml/scan.scannsz016.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz007","scannsz007","Theta resting EEG in the right TPJ is associated with individual differences in implicit intergroup bias",2019,"cc-by-nc","pdf/scan.scannsz007.pdf","xml/scan.scannsz007.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa003","scannsaa003","A gift for gratitude and cooperative behavior: brain and cognitive effects",2019,"cc-by","pdf/scan.scannsaa003.pdf","xml/scan.scannsaa003.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz096","scannsz096","Spectral fingerprints of facial affect processing bias in major depression disorder",2019,NA,"pdf/scan.scannsz096.pdf","xml/scan.scannsz096.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa005","scannsaa005","Behavioral and neural evidence for an evaluative bias against other people’s mundane interracial encounters",2019,"cc-by","pdf/scan.scannsaa005.pdf","xml/scan.scannsaa005.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz069","scannsz069","Neural processing of infant and adult face emotion and maternal exposure to childhood maltreatment",2019,"cc-by-nc","pdf/scan.scannsz069.pdf","xml/scan.scannsz069.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz022","scannsz022","Effects of opioid receptor stimulation and blockade on touch pleasantness: a double-blind randomised trial",2019,NA,"pdf/scan.scannsz022.pdf","xml/scan.scannsz022.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz042","scannsz042","Effects of low- and high-intensity exercise on emotional face processing: an fMRI face-matching study",2019,NA,"pdf/scan.scannsz042.pdf","xml/scan.scannsz042.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa008","scannsaa008","Common variant of CNTNAP2 gene modulate the social performances and functional connectivity of posterior right temporoparietal junction",2019,"cc-by-nc-nd","pdf/scan.scannsaa008.pdf","xml/scan.scannsaa008.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz067","scannsz067","Increased neural reactivity to emotional pictures in men with high hair testosterone concentrations",2019,"cc-by","pdf/scan.scannsz067.pdf","xml/scan.scannsz067.xml",FALSE,FALSE,FALSE,"0.9","2026-06-21"
"10.1093/scan/nsz005","scannsz005","Functions of the right DLPFC and right TPJ in proposers and responders in the ultimatum game",2019,"cc-by","pdf/scan.scannsz005.pdf","xml/scan.scannsz005.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz038","scannsz038","Low delta and high alpha power are associated with better conflict control and working memory in high mindfulness, low anxiety individuals",2019,"cc-by-nc","pdf/scan.scannsz038.pdf","xml/scan.scannsz038.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz040","scannsz040","Neural correlates of theory-of-mind are associated with variation in children’s everyday social cognition",2019,NA,"pdf/scan.scannsz040.pdf","xml/scan.scannsz040.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz065","scannsz065","Mood congruency effects are mediated by shifts in salience and central executive network efficiency",2019,"cc-by-nc","pdf/scan.scannsz065.pdf","xml/scan.scannsz065.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz009","scannsz009","The neurobiology of taboo language processing: fMRI evidence during spoken word production",2019,"cc-by","pdf/scan.scannsz009.pdf","xml/scan.scannsz009.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz014","scannsz014","A role for the medial temporal lobe subsystem in guiding prosociality: the effect of episodic processes on willingness to help others",2019,"cc-by","pdf/scan.scannsz014.pdf","xml/scan.scannsz014.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz093","scannsz093","Rewards Enhance Proactive and Reactive Control in Adolescence and Adulthood",2019,"cc-by","pdf/scan.scannsz093.pdf","xml/scan.scannsz093.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz059","scannsz059","Mean diffusivity associated with trait emotional intelligence",2019,"cc-by","pdf/scan.scannsz059.pdf","xml/scan.scannsz059.xml",FALSE,FALSE,FALSE,"0.9","2026-06-21"
"10.1093/scan/nsz083","scannsz083","The effect of ethnicity and team membership on face processing: a cultural neuroscience perspective",2019,NA,"pdf/scan.scannsz083.pdf","xml/scan.scannsz083.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa004","scannsaa004","Brain networks mediating the influence of background music on selective attention",2019,NA,"pdf/scan.scannsaa004.pdf","xml/scan.scannsaa004.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz033","scannsz033","Social support modulates the neural correlates underlying social exclusion",2019,"cc-by","pdf/scan.scannsz033.pdf","xml/scan.scannsz033.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz085","scannsz085","A review of the relationship between eating behavior, obesity and functional brain network organization",2019,"cc-by","pdf/scan.scannsz085.pdf","xml/scan.scannsz085.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz035","scannsz035","Functional MRI reveals evidence of a self-positivity bias in the medial prefrontal cortex during the comprehension of social vignettes",2019,"cc-by","pdf/scan.scannsz035.pdf","xml/scan.scannsz035.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz023","scannsz023","Neural responses for evaluating self and mother traits in adolescence depend on mother–adolescent relationships",2019,"cc-by","pdf/scan.scannsz023.pdf","xml/scan.scannsz023.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz004","scannsz004","Dissecting social interaction: dual-fMRI reveals patterns of interpersonal brain-behavior relationships that dissociate among dimensions of social exchange",2019,"cc-by","pdf/scan.scannsz004.pdf","xml/scan.scannsz004.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz081","scannsz081","Relation of <i>FTO</i> to BOLD response to receipt and anticipated receipt of food and monetary reward, food images, and weight gain in healthy weight adolescents",2019,"cc-by-nc","pdf/scan.scannsz081.pdf","xml/scan.scannsz081.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz034","scannsz034","Ventromedial and dorsolateral prefrontal interactions underlie will to fight and die for a cause",2019,NA,"pdf/scan.scannsz034.pdf","xml/scan.scannsz034.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz010","scannsz010","An attachment theoretical perspective for the neural representation of close others",2019,"cc-by","pdf/scan.scannsz010.pdf","xml/scan.scannsz010.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsz092","scannsz092","An fMRI study of inhibitory control and the effects of exposure to violence in Latin-American early adolescents: alterations in frontoparietal activation and performance",2019,NA,"pdf/scan.scannsz092.pdf","xml/scan.scannsz092.xml",FALSE,FALSE,FALSE,"0.9","2026-06-21"
"10.1093/scan/nsaa070","scannsaa070","Jumping on the ‘bad’wagon? How group membership influences responses to the social exclusion of others",2020,"cc-by","pdf/scan.scannsaa070.pdf","xml/scan.scannsaa070.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa110","scannsaa110","Statistical pattern recognition reveals shared neural signatures for displaying and recognizing specific facial expressions",2020,"cc-by-nc-nd","pdf/scan.scannsaa110.pdf","xml/scan.scannsaa110.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa059","scannsaa059","Sex-specific relationships between face memory and the N170 component in event-related potentials",2020,"cc-by","pdf/scan.scannsaa059.pdf","xml/scan.scannsaa059.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa130","scannsaa130","Windowed multiscale synchrony: modeling time-varying and scale-localized interpersonal coordination dynamics",2020,"cc-by-nc-nd","pdf/scan.scannsaa130.pdf","xml/scan.scannsaa130.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa096","scannsaa096","The sound of silence: an EEG study of how musicians time pauses in individual and joint music performance",2020,"cc-by-nc-nd","pdf/scan.scannsaa096.pdf","xml/scan.scannsaa096.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa022","scannsaa022","Theory of minds: managing mental state inferences in working memory is associated with the dorsomedial subsystem of the default network and social integration",2020,"cc-by","pdf/scan.scannsaa022.pdf","xml/scan.scannsaa022.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa129","scannsaa129","Health news sharing is reflected in distributed reward-related brain activity",2020,"cc-by","pdf/scan.scannsaa129.pdf","xml/scan.scannsaa129.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa121","scannsaa121","Neural correlates of integrated self and social processing",2020,"cc-by","pdf/scan.scannsaa121.pdf","xml/scan.scannsaa121.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa081","scannsaa081","Newborn white matter microstructure moderates the association between maternal postpartum depressive symptoms and infant negative reactivity",2020,"cc-by","pdf/scan.scannsaa081.pdf","xml/scan.scannsaa081.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa027","scannsaa027","Neural reward related-reactions to monetar gains for self and charity are associated with donating behavior in adolescence",2020,"cc-by","pdf/scan.scannsaa027.pdf","xml/scan.scannsaa027.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa112","scannsaa112","Physiological linkage among successful high-status women in international teams",2020,NA,"pdf/scan.scannsaa112.pdf","xml/scan.scannsaa112.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa097","scannsaa097","BOLD activity during emotion reappraisal positively correlates with dietary self-control success",2020,"cc-by","pdf/scan.scannsaa097.pdf","xml/scan.scannsaa097.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa113","scannsaa113","Is obesity related to enhanced neural reactivity to visual food cues? A review and meta-analysis",2020,"cc-by","pdf/scan.scannsaa113.pdf","xml/scan.scannsaa113.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa011","scannsaa011","Does non-invasive brain stimulation modulate emotional stress reactivity?",2020,NA,"pdf/scan.scannsaa011.pdf","xml/scan.scannsaa011.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa037","scannsaa037","Foraging optimally in social neuroscience: computations and methodological considerations",2020,"cc-by","pdf/scan.scannsaa037.pdf","xml/scan.scannsaa037.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa043","scannsaa043","An objective and reliable electrophysiological marker for implicit trustworthiness perception",2020,NA,"pdf/scan.scannsaa043.pdf","xml/scan.scannsaa043.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa098","scannsaa098","Attentional conditions differentially affect early, intermediate and late neural responses to fearful and neutral faces",2020,"other-oa","pdf/scan.scannsaa098.pdf","xml/scan.scannsaa098.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa078","scannsaa078","Neurocognitive underpinnings of cross-cultural differences in risky decision making",2020,"cc-by-nc-nd","pdf/scan.scannsaa078.pdf","xml/scan.scannsaa078.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa117","scannsaa117","Facing stereotypes: ERP responses to male and female faces after gender-stereotyped statements",2020,"cc-by","pdf/scan.scannsaa117.pdf","xml/scan.scannsaa117.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa124","scannsaa124","The posterior crus II cerebellum is specialized for social mentalizing and emotional self-experiences: a meta-analysis",2020,"cc-by","pdf/scan.scannsaa124.pdf","xml/scan.scannsaa124.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa141","scannsaa141","HyPyP: a Hyperscanning Python Pipeline for inter-brain connectivity analysis",2020,"cc-by","pdf/scan.scannsaa141.pdf","xml/scan.scannsaa141.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa047","scannsaa047","Simulation and social behavior: an fMRI study of neural processing during simulation in individuals with and without risk for psychosis",2020,NA,"pdf/scan.scannsaa047.pdf","xml/scan.scannsaa047.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa114","scannsaa114","Tools of the trade: estimating time-varying connectivity patterns from fMRI data",2020,"cc-by","pdf/scan.scannsaa114.pdf","xml/scan.scannsaa114.xml",FALSE,FALSE,FALSE,"0.9","2026-06-21"
"10.1093/scan/nsaa155","scannsaa155","Neural indicators of food cue reactivity, regulation, and valuation and their associations with body composition and daily eating behavior",2020,NA,"pdf/scan.scannsaa155.pdf","xml/scan.scannsaa155.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa107","scannsaa107","Cognitive processes during deception about attitudes revisited: a replication study",2020,"cc-by","pdf/scan.scannsaa107.pdf","xml/scan.scannsaa107.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa026","scannsaa026","Neural correlates of cognitive bias modification for interpretation",2020,"cc-by","pdf/scan.scannsaa026.pdf","xml/scan.scannsaa026.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa058","scannsaa058","Understanding heterosexual women’s erotic flexibility: the role of attention in sexual evaluations and neural responses to sexual stimuli",2020,NA,"pdf/scan.scannsaa058.pdf","xml/scan.scannsaa058.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa127","scannsaa127","Computational approaches to the neuroscience of social perception",2020,"cc-by-nc","pdf/scan.scannsaa127.pdf","xml/scan.scannsaa127.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa093","scannsaa093","Body sway predicts romantic interest in speed dating",2020,"cc-by","pdf/scan.scannsaa093.pdf","xml/scan.scannsaa093.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa086","scannsaa086","The role of anterior prefrontal cortex (area 10) in face-to-face deception measured with fNIRS",2020,NA,"pdf/scan.scannsaa086.pdf","xml/scan.scannsaa086.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa140","scannsaa140","The protective effect of daytime sleep on planning and risk-related decision-making in emerging adults",2020,NA,"pdf/scan.scannsaa140.pdf","xml/scan.scannsaa140.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa089","scannsaa089","Using reinforcement learning models in social neuroscience: frameworks, pitfalls and suggestions of best practices",2020,NA,"pdf/scan.scannsaa089.pdf","xml/scan.scannsaa089.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa137","scannsaa137","Studying the precuneus reveals structure–function–affect correlation in long-term meditators",2020,NA,"pdf/scan.scannsaa137.pdf","xml/scan.scannsaa137.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa030","scannsaa030","The time course of moral perception: an ERP investigation of the moral pop-out effect",2020,NA,"pdf/scan.scannsaa030.pdf","xml/scan.scannsaa030.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa031","scannsaa031","The influence of relationship closeness on default-mode network connectivity during social interactions",2020,NA,"pdf/scan.scannsaa031.pdf","xml/scan.scannsaa031.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa048","scannsaa048","Touch and social support influence interpersonal synchrony and pain",2020,NA,"pdf/scan.scannsaa048.pdf","xml/scan.scannsaa048.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa046","scannsaa046","Neurostructural correlates of hope: dispositional hope mediates the impact of the SMA gray matter volume on subjective well-being in late adolescence",2020,"cc-by","pdf/scan.scannsaa046.pdf","xml/scan.scannsaa046.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa032","scannsaa032","The gray matter volume of the temporoparietal junction varies across cultures: a moderating role of the dopamine D4 receptor gene (<i>DRD4</i>)",2020,NA,"pdf/scan.scannsaa032.pdf","xml/scan.scannsaa032.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa123","scannsaa123","Health neuroscience 2.0: integration with social, cognitive and affective neuroscience",2020,"cc-by","pdf/scan.scannsaa123.pdf","xml/scan.scannsaa123.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa019","scannsaa019","Exposure to money modulates neural responses to outcome evaluations involving social reward",2020,NA,"pdf/scan.scannsaa019.pdf","xml/scan.scannsaa019.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa092","scannsaa092","Brain and motor synchrony in children and adolescents with ASD—a fNIRS hyperscanning study",2020,"cc-by-nc-nd","pdf/scan.scannsaa092.pdf","xml/scan.scannsaa092.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa009","scannsaa009","The role of trait empathy in the processing of observed actions in a false-belief task",2020,NA,"pdf/scan.scannsaa009.pdf","xml/scan.scannsaa009.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa115","scannsaa115","Neural reference groups: a synchrony-based classification approach for predicting attitudes using fNIRS",2020,"cc-by-nc","pdf/scan.scannsaa115.pdf","xml/scan.scannsaa115.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa044","scannsaa044","Robust prediction of individual personality from brain functional connectome",2020,"cc-by","pdf/scan.scannsaa044.pdf","xml/scan.scannsaa044.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa126","scannsaa126","Perceiving actions before they happen: psychological dimensions scaffold neural action prediction",2020,"cc-by","pdf/scan.scannsaa126.pdf","xml/scan.scannsaa126.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa028","scannsaa028","Functional heterogeneity of perceived control in feedback processing",2020,"cc-by-nc","pdf/scan.scannsaa028.pdf","xml/scan.scannsaa028.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa095","scannsaa095","Social optimism biases are associated with cortical thickness",2020,"cc-by","pdf/scan.scannsaa095.pdf","xml/scan.scannsaa095.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa075","scannsaa075","Population variability in social brain morphology for social support, household size and friendship satisfaction",2020,"cc-by","pdf/scan.scannsaa075.pdf","xml/scan.scannsaa075.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa159","scannsaa159","Lasting effects of cognitive emotion regulation: neural correlates of reinterpretation and distancing",2020,"cc-by-nc","pdf/scan.scannsaa159.pdf","xml/scan.scannsaa159.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa045","scannsaa045","Pattern similarity and connectivity of hippocampal-neocortical regions support empathy for pain",2020,NA,"pdf/scan.scannsaa045.pdf","xml/scan.scannsaa045.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa119","scannsaa119","Multivariate model for cooperation: bridging social physiological compliance and hyperscanning",2020,"cc-by","pdf/scan.scannsaa119.pdf","xml/scan.scannsaa119.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa002","scannsaa002","Multivariate neural signatures for health neuroscience: assessing spontaneous regulation during food choice",2020,NA,"pdf/scan.scannsaa002.pdf","xml/scan.scannsaa002.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa072","scannsaa072","The role of right temporoparietal junction in processing social prediction error across relationship contexts",2020,"cc-by-nc-nd","pdf/scan.scannsaa072.pdf","xml/scan.scannsaa072.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa071","scannsaa071","In context: emotional intent and temporal immediacy of contextual descriptions modulate affective ERP components to facial expressions",2020,"cc-by","pdf/scan.scannsaa071.pdf","xml/scan.scannsaa071.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa139","scannsaa139","Economic threat heightens conflict detection: sLORETA evidence",2020,"cc-by","pdf/scan.scannsaa139.pdf","xml/scan.scannsaa139.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa125","scannsaa125","Midfrontal-occipital θ-tACS modulates cognitive conflicts related to bodily stimuli",2020,NA,"pdf/scan.scannsaa125.pdf","xml/scan.scannsaa125.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa087","scannsaa087","Prejudice drives exogenous attention to outgroups",2020,"cc-by-nc","pdf/scan.scannsaa087.pdf","xml/scan.scannsaa087.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa136","scannsaa136","Neural mechanisms of predicting individual preferences based on group membership",2020,"cc-by","pdf/scan.scannsaa136.pdf","xml/scan.scannsaa136.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa054","scannsaa054","The N170 event-related potential differentiates congruent and incongruent gaze responses in gaze leading",2020,NA,"pdf/scan.scannsaa054.pdf","xml/scan.scannsaa054.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa091","scannsaa091","Fear-induced increases in loss aversion are linked to increased neural negative-value coding",2020,"cc-by-nc","pdf/scan.scannsaa091.pdf","xml/scan.scannsaa091.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa020","scannsaa020","Focused attention meditation training modifies neural activity and attention: longitudinal EEG data in non-meditators",2020,"cc-by","pdf/scan.scannsaa020.pdf","xml/scan.scannsaa020.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa102","scannsaa102","Non-invasive stimulation of the social brain: the methodological challenges",2020,"cc-by","pdf/scan.scannsaa102.pdf","xml/scan.scannsaa102.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa065","scannsaa065","Systemic inflammation is associated with differential neural reactivity and connectivity to affective images",2020,"cc-by","pdf/scan.scannsaa065.pdf","xml/scan.scannsaa065.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa038","scannsaa038","Neural correlates of negative expectancy and impaired social feedback processing in social anxiety",2020,NA,"pdf/scan.scannsaa038.pdf","xml/scan.scannsaa038.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa057","scannsaa057","Tools of the Trade Multivoxel pattern analysis in fMRI: a practical introduction for social and affective neuroscientists",2020,NA,"pdf/scan.scannsaa057.pdf","xml/scan.scannsaa057.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa042","scannsaa042","Neural mechanisms of self-affirmation’s stress buffering effects",2020,NA,"pdf/scan.scannsaa042.pdf","xml/scan.scannsaa042.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsaa073","scannsaa073","Common neural and transcriptional correlates of inhibitory control underlie emotion regulation and memory control",2020,"other-oa","pdf/scan.scannsaa073.pdf","xml/scan.scannsaa073.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
