"doi","article_id","title","year","pdf_file","xml_file","pdf_exists","xml_exists","in_rds","grobid_version","conversion_date","license"
"10.1162/opmi_a_00109","opmia00109","Children’s Reasoning About Empathy and Social Relationships",2023,"pdf/openmind.opmia00109.pdf","xml/openmind.opmia00109.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00159","opmia00159","Tangled Physics: Knots Strain Intuitive Physical Reasoning",2024,"pdf/openmind.opmia00159.pdf","xml/openmind.opmia00159.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00028","opmia00028","Is Empiricism Innate? Preference for Nurture Over Nature in People’s Beliefs About the Origins of Human Knowledge",2019,"pdf/openmind.opmia00028.pdf","xml/openmind.opmia00028.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00113","opmia00113","Aesthetic Motivation Impacts Judgments of Others’ Prosociality and Mental Life",2023,"pdf/openmind.opmia00113.pdf","xml/openmind.opmia00113.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00187","opmia00187","Combination and Differentiation Theories of Categorization: A Comparison Using Participants’ Categorization Descriptions",2025,"pdf/openmind.opmia00187.pdf","xml/openmind.opmia00187.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.25","opmia25","Logical Operations Shape the Formation of Implicit Attitudes: Evidence From the Negation of Bipolar and Unipolar Adjectives",2025,"pdf/openmind.opmia25.pdf","xml/openmind.opmia25.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.19","opmia19","People Use Norms, Values, Codification, and Enforceability to Determine if a Rule Was Broken",2025,"pdf/openmind.opmia19.pdf","xml/openmind.opmia19.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00003","opmia00003","Finger Tracking Reveals the Covert Stages of Mental Arithmetic",2017,"pdf/openmind.opmia00003.pdf","xml/openmind.opmia00003.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.356","opmia356","Resolving the Vagueness of Quantifiers With Explicit Expectations",2026,"pdf/openmind.opmia356.pdf","xml/openmind.opmia356.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.351","opmia351","Child-Directed Speech Facilitates Semantic Role Learning: A Machine Learning Approach",2026,"pdf/openmind.opmia351.pdf","xml/openmind.opmia351.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00175","opmia00175","Do Languages Have Exclusive Disjunctions?",2024,"pdf/openmind.opmia00175.pdf","xml/openmind.opmia00175.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00080","opmia00080","The Bayesian Mutation Sampler Explains Distributions of Causal Judgments",2023,"pdf/openmind.opmia00080.pdf","xml/openmind.opmia00080.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.6","opmia6","DeepMeaning: Estimating and Interpreting Scene Meaning for Attention Using a Vision-Language Transformer",2025,"pdf/openmind.opmia6.pdf","xml/openmind.opmia6.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00101","opmia00101","Information-Theoretic Neural Decoding Reproduces Several Laws of Human Behavior",2023,"pdf/openmind.opmia00101.pdf","xml/openmind.opmia00101.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00195","opmia00195","Present-Focused Behavior as a Rational Adaptation to Precarity",2025,"pdf/openmind.opmia00195.pdf","xml/openmind.opmia00195.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00209","opmia00209","Relative Value Encoding in Large Language Models: A Multi-Task, Multi-Model Investigation",2025,"pdf/openmind.opmia00209.pdf","xml/openmind.opmia00209.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00018","opmia00018","Third-Party Preferences for Imitators in Preverbal Infants",2018,"pdf/openmind.opmia00018.pdf","xml/openmind.opmia00018.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.253","opmia253","Linguistic Rule Generalisation Creates the Same Distributional Structure That Feeds It",2025,"pdf/openmind.opmia253.pdf","xml/openmind.opmia253.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00182","opmia00182","Investigating Sensitivity to Shared Information and Personal Experience in Children’s Use of Majority Information",2025,"pdf/openmind.opmia00182.pdf","xml/openmind.opmia00182.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00085","opmia00085","Virtue Discounting: Observability Reduces Moral Actors’ Perceived Virtue",2023,"pdf/openmind.opmia00085.pdf","xml/openmind.opmia00085.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00162","opmia00162","The Anatomy of Iconicity: Cumulative Structural Analogies Underlie Objective and Subjective Measures of Iconicity",2024,"pdf/openmind.opmia00162.pdf","xml/openmind.opmia00162.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00020","opmia00020","A Domain-General Sense of Confidence in Children",2018,"pdf/openmind.opmia00020.pdf","xml/openmind.opmia00020.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.349","opmia349","Associations Between Second-Language Proficiency and Executive Functions in Autistic and Neurotypical Children",2026,"pdf/openmind.opmia349.pdf","xml/openmind.opmia349.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00050","opmia00050","Seeing the World From Others’ Perspective: 14-Month-Olds Show
                    Altercentric Modulation Effects by Others’ Beliefs",2021,"pdf/openmind.opmia00050.pdf","xml/openmind.opmia00050.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00202","opmia00202","Spontaneous Encoding of Event Roles in Hominids",2025,"pdf/openmind.opmia00202.pdf","xml/openmind.opmia00202.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.38","opmia38","Chimpanzee’s in Black: Visual Search for the Conspecific Body Silhouette by Chimpanzees (
                    <i>Pan troglodytes</i>
                    )",2025,"pdf/openmind.opmia38.pdf","xml/openmind.opmia38.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.3","opmia3","Considering What We Know and What We Don’t Know: Expectations and Confidence Guide Value Integration in Value-Based Decision-Making",2025,"pdf/openmind.opmia3.pdf","xml/openmind.opmia3.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00155","opmia00155","Group Coordination Catalyzes Individual and Cultural Intelligence",2024,"pdf/openmind.opmia00155.pdf","xml/openmind.opmia00155.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00132","opmia00132","Bayesian Reinforcement Learning With Limited Cognitive
                    Load",2024,"pdf/openmind.opmia00132.pdf","xml/openmind.opmia00132.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00026","opmia00026","Consistency and Variability in Children’s Word Learning Across Languages",2019,"pdf/openmind.opmia00026.pdf","xml/openmind.opmia00026.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.313","opmia313","An Efficient Communication Analysis of Modal Typology",2026,"pdf/openmind.opmia313.pdf","xml/openmind.opmia313.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00146","opmia00146","A Phone in a Basket Looks Like a Knife in a Cup: Role-Filler Independence in Visual Processing",2024,"pdf/openmind.opmia00146.pdf","xml/openmind.opmia00146.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00174","opmia00174","Electrophysiology Reveals That Intuitive Physics Guides Visual Tracking and Working Memory",2024,"pdf/openmind.opmia00174.pdf","xml/openmind.opmia00174.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00151","opmia00151","Action Interpretation Determines the Effects of Go/No-Go and Approach/Avoidance Actions on Stimulus Evaluation",2024,"pdf/openmind.opmia00151.pdf","xml/openmind.opmia00151.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00098","opmia00098","Biology, Society, or Choice: How Do Non-Experts Interpret Explanations of Behaviour?",2023,"pdf/openmind.opmia00098.pdf","xml/openmind.opmia00098.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00160","opmia00160","The Limitations of Large Language Models for Understanding Human Language and Cognition",2024,"pdf/openmind.opmia00160.pdf","xml/openmind.opmia00160.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00013","opmia00013","Partial Truths: Adults Choose to Mention Agents and Patients in Proportion to Informativity, Even If It Doesn’t Fully Disambiguate the Message",2017,"pdf/openmind.opmia00013.pdf","xml/openmind.opmia00013.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00082","opmia00082","“The Red Spots Are Now Lava, We Shouldn’t Step on Them”—The Joint Creation of Novel Arbitrary Social Contexts in Pretend Play",2023,"pdf/openmind.opmia00082.pdf","xml/openmind.opmia00082.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.255","opmia255","The Multifaceted Ganzfeld at the Crossroad Between Visual Perception and Consciousness: Behavioral, Neural and Qualitative Aspects",2025,"pdf/openmind.opmia255.pdf","xml/openmind.opmia255.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00038","opmia00038","Knowing How You Know: Toddlers Reevaluate Words Learned From an Unreliable Speaker",2021,"pdf/openmind.opmia00038.pdf","xml/openmind.opmia00038.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00117","opmia00117","Expecting the Unexpected: Infants Use Others’ Surprise to Revise Their Own Expectations",2024,"pdf/openmind.opmia00117.pdf","xml/openmind.opmia00117.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00176","opmia00176","Infinite Mixture Chaining: An Efficiency-Based Framework for the Dynamic Construction of Word Meaning",2025,"pdf/openmind.opmia00176.pdf","xml/openmind.opmia00176.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00070","opmia00070","Zipfian Distributions in Child-Directed Speech",2023,"pdf/openmind.opmia00070.pdf","xml/openmind.opmia00070.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00196","opmia00196","Decoding Prosodic Information from Motion Capture Data: The Gravity of Co-Speech Gestures",2025,"pdf/openmind.opmia00196.pdf","xml/openmind.opmia00196.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00002","opmia00002","Lookit (Part 1): A New Online Platform for Developmental Research",2017,"pdf/openmind.opmia00002.pdf","xml/openmind.opmia00002.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.254","opmia254","Today, Tomorrow, and Overmorrow: The Acquisition of Deictic Temporal Terms in English and German",2025,"pdf/openmind.opmia254.pdf","xml/openmind.opmia254.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00193","opmia00193","Interference of Implicit Causality in Relative Clause Processing",2025,"pdf/openmind.opmia00193.pdf","xml/openmind.opmia00193.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00072","opmia00072","Latent Diversity in Human Concepts",2023,"pdf/openmind.opmia00072.pdf","xml/openmind.opmia00072.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00046","opmia00046","Do Infants Really Learn Phonetic Categories?",2021,"pdf/openmind.opmia00046.pdf","xml/openmind.opmia00046.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00035","opmia00035","Polite Speech Emerges From Competing Social Goals",2020,"pdf/openmind.opmia00035.pdf","xml/openmind.opmia00035.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00030","opmia00030","Greater Early Disambiguating Information for Less-Probable Words: The Lexicon Is Shaped by Incremental Processing",2020,"pdf/openmind.opmia00030.pdf","xml/openmind.opmia00030.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00100","opmia00100","Toward ‘Computational-Rationality’ Approaches to Arbitrating Models of Cognition: A Case Study Using Perceptual Metacognition",2023,"pdf/openmind.opmia00100.pdf","xml/openmind.opmia00100.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00074","opmia00074","Active Iterative Social Inference in Multi-Trial Signaling Games",2023,"pdf/openmind.opmia00074.pdf","xml/openmind.opmia00074.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.11","opmia11","An Item Response Theory Analysis of the “Reading the Mind in the Eyes Test” in an Argentine Sample",2025,"pdf/openmind.opmia11.pdf","xml/openmind.opmia11.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00108","opmia00108","A Shared Intuitive (Mis)understanding of Psychophysical Law Leads Both Novices and Educated Students to Believe in a Just Noticeable Difference (JND)",2023,"pdf/openmind.opmia00108.pdf","xml/openmind.opmia00108.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00077","opmia00077","High Performance on a Pragmatic Task May Not Be the Result of Successful Reasoning: On the Importance of Eliciting Participants’ Reasoning Strategies",2023,"pdf/openmind.opmia00077.pdf","xml/openmind.opmia00077.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00069","opmia00069","Modeling Individual Differences in Children’s Information Integration During Pragmatic Word Learning",2022,"pdf/openmind.opmia00069.pdf","xml/openmind.opmia00069.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00138","opmia00138","Does Distance Matter? How Physical and Social Distance Shape Our Perceived Obligations to Others",2024,"pdf/openmind.opmia00138.pdf","xml/openmind.opmia00138.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.24","opmia24","The Reasonable, the Rational, and the Good: On Folk Theories of Deliberative Judgment",2025,"pdf/openmind.opmia24.pdf","xml/openmind.opmia24.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00044","opmia00044","To Believe Is Not to Think: A Cross-Cultural Finding",2021,"pdf/openmind.opmia00044.pdf","xml/openmind.opmia00044.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.319","opmia319","Detection, Inspection, Return: An Object-Based Classification and Metric of Fixations in Complex Scenes",2026,"pdf/openmind.opmia319.pdf","xml/openmind.opmia319.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.30","opmia30","Can Large Language Models Generate Useful Linguistic Corpora?: A Case Study of the Word Frequency Effect in Young German Readers",2025,"pdf/openmind.opmia30.pdf","xml/openmind.opmia30.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00119","opmia00119","Word Frequency and Predictability Dissociate in Naturalistic Reading",2024,"pdf/openmind.opmia00119.pdf","xml/openmind.opmia00119.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00194","opmia00194","Children’s Understanding of Topological Relations",2025,"pdf/openmind.opmia00194.pdf","xml/openmind.opmia00194.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00158","opmia00158","Identifying Transfer Learning in the Reshaping of Inductive Biases",2024,"pdf/openmind.opmia00158.pdf","xml/openmind.opmia00158.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.27","opmia27","Predictive Structure Emerges During the Generalisation of Kin Terms
                    to New Referents",2025,"pdf/openmind.opmia27.pdf","xml/openmind.opmia27.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.322","opmia322","A Resource-Rational Account of Human Eye Movements During Immersive Visual Search",2026,"pdf/openmind.opmia322.pdf","xml/openmind.opmia322.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00039","opmia00039","SAYCam: A Large, Longitudinal Audiovisual Dataset Recorded From the Infant’s Perspective",2021,"pdf/openmind.opmia00039.pdf","xml/openmind.opmia00039.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00068","opmia00068","Representations of Abstract Relations in Infancy",2022,"pdf/openmind.opmia00068.pdf","xml/openmind.opmia00068.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00055","opmia00055","Nonverbal Action Interpretation Guides Novel Word Disambiguation in 12-Month-Olds",2022,"pdf/openmind.opmia00055.pdf","xml/openmind.opmia00055.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_e_00023","opmie00023","Cognitive Science Honors the Memory of Jeffrey Elman",2019,"pdf/openmind.opmie00023.pdf","xml/openmind.opmie00023.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00067","opmia00067","Expectancy Effects Threaten the Inferential Validity of Synchrony-Prosociality Research",2022,"pdf/openmind.opmia00067.pdf","xml/openmind.opmia00067.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00015","opmia00015","A Causal Role of the Right Superior Temporal Sulcus in Emotion Recognition From Biological Motion",2017,"pdf/openmind.opmia00015.pdf","xml/openmind.opmia00015.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00021","opmia00021","The Neural Representational Space of Social Memory",2019,"pdf/openmind.opmia00021.pdf","xml/openmind.opmia00021.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00185","opmia00185","On the Perception of Moral Standing to Blame",2025,"pdf/openmind.opmia00185.pdf","xml/openmind.opmia00185.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.344","opmia344","A Suite of LMs Comprehend Puzzle Statements as Well or Better Than Humans",2026,"pdf/openmind.opmia344.pdf","xml/openmind.opmia344.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00121","opmia00121","Quantifying Bias in Hierarchical Category Systems",2024,"pdf/openmind.opmia00121.pdf","xml/openmind.opmia00121.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00122","opmia00122","The Accuracy and Precision of Memory for Natural Scenes: A Walk in the Park",2024,"pdf/openmind.opmia00122.pdf","xml/openmind.opmia00122.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00088","opmia00088","Spatial Scene Memories Are Biased Towards a Fixed Amount of Semantic Information",2023,"pdf/openmind.opmia00088.pdf","xml/openmind.opmia00088.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00148","opmia00148","A Continuity in Logical Development: Domain-General Disjunctive Inference by Toddlers",2024,"pdf/openmind.opmia00148.pdf","xml/openmind.opmia00148.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00093","opmia00093","Children’s Early Spontaneous Comparisons Predict Later Analogical Reasoning Skills: An Investigation of Parental Influence",2023,"pdf/openmind.opmia00093.pdf","xml/openmind.opmia00093.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.317","opmia317","Using Artificial Neural Networks to Relate External Sensory Features to Internal Decisional Evidence",2026,"pdf/openmind.opmia317.pdf","xml/openmind.opmia317.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00192","opmia00192","Prosodic Cues Support Inferences About the Question’s Pedagogical Intent",2025,"pdf/openmind.opmia00192.pdf","xml/openmind.opmia00192.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.320","opmia320","Most German Speakers Ignore the Cue That Best Predicts Plural Class",2025,"pdf/openmind.opmia320.pdf","xml/openmind.opmia320.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.22","opmia22","Developing Intuitions That Close Friends Know the Content of Each Other’s Minds",2025,"pdf/openmind.opmia22.pdf","xml/openmind.opmia22.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00203","opmia00203","On the Persistence of Discourse Predictions: The Facilitative Effect of Discourse Markers Diminishes in the Presence of Intervening Material",2025,"pdf/openmind.opmia00203.pdf","xml/openmind.opmia00203.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00053","opmia00053","Intuitive Sociology: Children Recognize Decision-Making Structures and Prefer Groups With Less-Concentrated Power",2022,"pdf/openmind.opmia00053.pdf","xml/openmind.opmia00053.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00001","opmia00001","Lookit (Part 2): Assessing the Viability of Online Developmental Research, Results From Three Case                     Studies",2017,"pdf/openmind.opmia00001.pdf","xml/openmind.opmia00001.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00090","opmia00090","Why Children Believe They Are Owned",2023,"pdf/openmind.opmia00090.pdf","xml/openmind.opmia00090.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.352","opmia352","Response Time as a Proxy for Decision Confidence: Insights From Type-2 ROC Analysis",2026,"pdf/openmind.opmia352.pdf","xml/openmind.opmia352.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00144","opmia00144","Large Language Models and the Wisdom of Small Crowds",2024,"pdf/openmind.opmia00144.pdf","xml/openmind.opmia00144.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00145","opmia00145","Unconscious Perception of Vernier Offsets",2024,"pdf/openmind.opmia00145.pdf","xml/openmind.opmia00145.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.345","opmia345","Plural Causes",2026,"pdf/openmind.opmia345.pdf","xml/openmind.opmia345.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.34","opmia34","Epistemic Curiosity in Kea Parrots and Human Children",2025,"pdf/openmind.opmia34.pdf","xml/openmind.opmia34.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00025","opmia00025","Revealing Criterial Vagueness in Inconsistencies",2019,"pdf/openmind.opmia00025.pdf","xml/openmind.opmia00025.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.26","opmia26","People Evaluate Agents Based on the Algorithms That Drive Their Behavior",2025,"pdf/openmind.opmia26.pdf","xml/openmind.opmia26.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00042","opmia00042","Prior Beliefs Modulate Projection",2021,"pdf/openmind.opmia00042.pdf","xml/openmind.opmia00042.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00116","opmia00116","“Now I Get It!”: Eureka Experiences During the Acquisition of Mathematical Concepts",2024,"pdf/openmind.opmia00116.pdf","xml/openmind.opmia00116.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00024","opmia00024","Minimal Cues of Possession Transfer Compel Infants to Ascribe the Goal of Giving",2019,"pdf/openmind.opmia00024.pdf","xml/openmind.opmia00024.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00060","opmia00060","A Reappraisal of Dependency Length Minimization as a Linguistic Universal",2022,"pdf/openmind.opmia00060.pdf","xml/openmind.opmia00060.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.258","opmia258","Agenda Setting and
                    <i>The Emperor’s New Clothes</i>
                    : People Diagnose Information Cascades during Sequential Testimony by Reasoning About Informants’ Speaking Order and Social Status",2025,"pdf/openmind.opmia258.pdf","xml/openmind.opmia258.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00036","opmia00036","Coordination and Consonance Between Interacting, Improvising Musicians",2020,"pdf/openmind.opmia00036.pdf","xml/openmind.opmia00036.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00006","opmia00006","How Data Drive Early Word Learning: A Cross-Linguistic Waiting Time Analysis",2017,"pdf/openmind.opmia00006.pdf","xml/openmind.opmia00006.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.4","opmia4","The Expanded Natural History of Song Discography, A Global Corpus of Vocal Music",2025,"pdf/openmind.opmia4.pdf","xml/openmind.opmia4.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00189","opmia00189","Approximating Human-Level 3D Visual Inferences With Deep Neural Networks",2025,"pdf/openmind.opmia00189.pdf","xml/openmind.opmia00189.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.321","opmia321","Foreign Language Learners Show a Kinematic Accent in Their Co-Speech Hand Movements",2026,"pdf/openmind.opmia321.pdf","xml/openmind.opmia321.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.252","opmia252","Vowel- and Diphthong-Like Spectral Patterns in Sperm Whale Codas",2025,"pdf/openmind.opmia252.pdf","xml/openmind.opmia252.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
